自治区科学技术厅,http://www.nxkjt.gov.cn/
自治区发展和改革委员会,http://www.nxdrc.gov.cn/
自治区民族事务委员会（自治区宗教事务局）,http://www.nxmzzj.gov.cn/
自治区公安厅,http://www.nxga.gov.cn/
自治区教育厅,http://www.nxedu.gov.cn/
自治区国家安全厅,javascript:return false;
自治区监察厅,http://www.nxjjjc.gov.cn/
自治区司法厅,http://www.nxsft.gov.cn/
自治区人力资源和社会保障厅,http://www.nxhrss.gov.cn/
自治区财政厅,http://www.nxcz.gov.cn/
自治区国土资源厅,http://www.nxgtt.gov.cn/
自治区住房和城乡建设厅,http://www.nxjst.gov.cn/
自治区环境保护厅,http://www.nxep.gov.cn/
自治区水利厅,http://www.nxsl.gov.cn/
自治区交通运输厅,http://www.nxcd.gov.cn/
自治区民政厅,http://www.nxmca.gov.cn/
自治区商务厅,http://www.nxdofcom.gov.cn/
自治区文化厅,http://www.nxwh.gov.cn/
自治区卫生和计划生育委员会,http://www.nxws.gov.cn/
自治区审计厅,http://www.nxaudit.gov.cn/
自治区林业厅,http://www.nxforestry.gov.cn/
自治区外事办公室,http://www.nxfao.gov.cn/
自治区旅游发展委员会,http://www.nxta.gov.cn/
自治区国有资产监督管理委员会,http://www.nxgzw.gov.cn/
自治区农牧厅,http://www.nxny.gov.cn/